GO,level
GO:0006548,10
GO:0010128,10
GO:0043640,10
GO:0019598,10
GO:0006572,10
GO:0006569,10
GO:0000949,11
GO:0000952,11
GO:0018975,10
GO:0019334,10
GO:0036001,9
GO:0000162,10
GO:0009095,10
GO:0008153,10
GO:0035831,8
GO:1901009,8
GO:0009708,8
GO:0046253,9
GO:0052801,7
GO:0018953,9
GO:0018870,10
GO:0019620,9
GO:0018875,9
GO:1901169,8
GO:1901168,8
GO:0018951,7
GO:0018949,7
GO:0018950,7
GO:0018913,7
GO:0046276,9
GO:0046277,9
GO:0034354,14
GO:0009848,10
GO:0006571,11
GO:1900828,10
GO:0035303,8
GO:0042325,8
GO:0042351,10
GO:0035528,10
GO:0035305,9
GO:0042326,9
GO:0098507,7
GO:0098506,7
GO:0098502,7
GO:0035644,7
GO:0046939,7
GO:0006019,8
GO:0006585,10
GO:0006223,11
GO:0006036,9
GO:0046254,9
GO:0033545,10
GO:0033548,10
GO:0033585,12
GO:0033586,12
GO:1903196,12
GO:1903195,11
GO:0019250,8
GO:0019251,8
GO:0044209,13
GO:0044208,13
GO:0019473,13
GO:0019474,13
GO:0019509,14
GO:1990355,14
GO:0019279,14
GO:0019679,11
GO:0019652,11
GO:0019678,11
GO:0019618,10
GO:0019617,10
GO:0009442,8
GO:0019464,12
GO:1902696,12
GO:0019629,12
GO:0042195,10
GO:0019328,10
GO:1990489,9
GO:2001171,14
GO:2001170,14
GO:2001169,13
GO:0015986,13
GO:0019264,12
GO:0019265,12
GO:0006169,12
GO:0061727,7
GO:0061721,7
GO:0061720,7
GO:0097173,8
GO:0030214,9
GO:0043649,8
GO:0072329,8
GO:0072352,8
GO:0042361,8
GO:0032322,8
GO:0019486,10
GO:0019485,10
GO:0000025,8
GO:0005987,8
GO:0005993,8
GO:0005995,8
GO:0005990,8
GO:2000892,8
GO:0061679,8
GO:0019407,9
GO:0019563,9
GO:0019527,9
GO:0046183,10
GO:0046181,10
GO:0046177,10
GO:0019584,10
GO:0010814,9
GO:0042213,9
GO:0032327,10
GO:0032326,10
GO:0015938,12
GO:0072389,10
GO:0032363,11
GO:0019364,10
GO:0006789,8
GO:0042377,7
GO:1901157,9
GO:1901132,9
GO:1901129,9
GO:0010123,10
GO:1901768,9
GO:0042758,10
GO:1990486,10
GO:0019626,10
GO:0044580,14
GO:1905344,12
GO:1903965,11
GO:0042760,10
GO:0051793,10
GO:0051874,9
GO:1902242,10
GO:1905372,9
GO:1902247,9
GO:0045339,9
GO:0046475,8
GO:0046464,8
GO:0043290,8
GO:0046247,8
GO:0016115,8
GO:0006208,9
GO:0006244,10
GO:0046135,9
GO:0070638,9
GO:1903559,10
GO:1901084,7
GO:0052700,10
GO:0046207,7
GO:0009093,11
GO:0043418,10
GO:0009087,11
GO:1902199,14
GO:0036114,14
GO:1902193,14
GO:1902196,14
GO:0036116,14
GO:1902190,14
GO:1902859,14
GO:0036113,14
GO:2000626,12
GO:0000961,11
GO:1902371,12
GO:0033122,12
GO:1903051,10
GO:1904351,10
GO:1904736,13
GO:2001157,14
GO:0019495,12
GO:0010133,12
GO:1900780,9
GO:1900777,9
GO:1901883,8
GO:1904735,12
GO:1900151,12
GO:1901834,13
GO:2000622,12
GO:1905637,11
GO:1902641,11
GO:0033121,11
GO:0030805,11
GO:1903050,9
GO:0010550,9
GO:1904350,9
GO:2001156,13
GO:1900081,12
GO:0046513,9
GO:0046514,9
GO:0001573,9
GO:0046478,9
GO:0006677,9
GO:0010137,7
GO:0006529,11
GO:0033475,11
GO:0019801,11
GO:0006530,11
GO:0042401,8
GO:0006595,8
GO:0042402,8
GO:0009398,11
GO:0072388,10
GO:0046443,10
GO:0006746,10
GO:0019856,9
GO:0046134,9
GO:0006221,10
GO:0046131,9
GO:0046125,9
GO:0019859,9
GO:0019858,9
GO:0009219,11
GO:0009218,10
GO:0046341,10
GO:0052699,10
GO:1903257,9
GO:0071591,9
GO:0046495,9
GO:0071589,9
GO:0019363,10
GO:0046497,10
GO:0046496,10
GO:1903560,10
GO:1901085,7
GO:0035835,7
GO:0019358,12
GO:0034355,13
GO:0032265,13
GO:0032264,13
GO:0032263,13
GO:0010138,12
GO:0010139,13
GO:0006178,11
GO:0006168,11
GO:0043103,11
GO:0006179,13
GO:0006190,12
GO:0006180,12
GO:0006191,12
GO:0006236,12
GO:0043099,11
GO:0010510,15
GO:1900494,16
GO:0070129,10
GO:0045974,10
GO:0009386,10
GO:0046011,10
GO:0044073,10
GO:2000765,10
GO:1904803,10
GO:0140243,10
GO:1905616,13
GO:1900661,11
GO:1905568,12
GO:1901428,9
GO:1905446,17
GO:1900348,10
GO:1900336,10
GO:1900342,10
GO:1900345,10
GO:1900330,10
GO:1903715,8
GO:1900333,10
GO:1900318,10
GO:1904538,9
GO:0072361,15
GO:0042550,8
GO:0042549,8
GO:0062055,8
GO:0005979,10
GO:1901494,11
GO:0050666,10
GO:1901996,11
GO:0045219,9
GO:0051543,9
GO:0010908,10
GO:0042984,9
GO:2000559,9
GO:0045223,9
GO:2000951,11
GO:0070609,12
GO:0010732,9
GO:1901873,9
GO:0090311,10
GO:1903320,9
GO:0035304,9
GO:1904285,10
GO:0001932,9
GO:2000169,11
GO:1903344,11
GO:1901983,10
GO:0120093,10
GO:0010835,9
GO:1900722,10
GO:2001279,11
GO:1902322,11
GO:0100070,12
GO:2000531,14
GO:1903730,11
GO:0032960,10
GO:1905693,10
GO:0010511,10
GO:1901351,10
GO:1900183,8
GO:0010795,9
GO:1900846,8
GO:1903506,10
GO:0035960,13
GO:1903248,11
GO:1902986,13
GO:1900079,12
GO:1901710,12
GO:1902005,12
GO:2001276,11
GO:1901410,8
GO:1901413,8
GO:1900371,11
GO:1905012,15
GO:1900397,11
GO:2000915,12
GO:2000921,12
GO:0032949,10
GO:0070605,10
GO:0010581,10
GO:0032952,10
GO:0032951,10
GO:0035958,14
GO:0100034,13
GO:1900416,14
GO:0072366,14
GO:0072365,14
GO:0032928,8
GO:0080020,13
GO:0060254,11
GO:1902662,12
GO:0009849,10
GO:0046841,7
GO:0072350,7
GO:0032787,7
GO:0043648,7
GO:0030212,8
GO:0070395,10
GO:0070398,10
GO:0070400,10
GO:1902014,10
GO:1902012,10
GO:1902016,10
GO:0072351,8
GO:0006780,8
GO:0000948,10
GO:0072330,8
GO:0030213,9
GO:0043650,8
GO:1900541,8
GO:1901268,10
GO:1901414,9
GO:1901411,9
GO:1903741,12
GO:1900662,12
GO:0100007,12
GO:0046318,13
GO:0061427,14
GO:0040033,11
GO:0007319,11
GO:0044074,11
GO:2000766,11
GO:0070130,11
GO:1905569,13
GO:1902957,19
GO:1901495,12
GO:0050669,11
GO:0060262,12
GO:1902663,13
GO:1902323,12
GO:0031393,14
GO:1900471,14
GO:0033132,12
GO:0032961,11
GO:2000916,13
GO:2000922,13
GO:0100047,13
GO:1900671,10
GO:1900676,10
GO:1900398,12
GO:1900372,12
GO:1905694,11
GO:1901352,11
GO:0010512,11
GO:1903507,11
GO:1902987,14
GO:1901711,13
GO:1903249,12
GO:0100025,12
GO:1902006,13
GO:2001277,12
GO:1900403,15
GO:1902729,10
GO:0045225,10
GO:0045221,10
GO:0051545,10
GO:0042985,10
GO:1904428,12
GO:0010734,10
GO:2000540,11
GO:1903345,12
GO:1900723,11
GO:1901874,10
GO:1901984,11
GO:0001933,10
GO:0035308,10
GO:1903321,10
GO:0120094,11
GO:0010836,10
GO:1904286,11
GO:1902083,12
GO:0060190,12
GO:0090086,12
GO:0010955,10
GO:0010466,10
GO:0046854,9
GO:0046856,9
GO:0034434,8
GO:0006641,8
GO:0046339,8
GO:0046462,8
GO:0036155,8
GO:0019374,8
GO:0097092,8
GO:0019434,8
GO:0006505,9
GO:0009244,9
GO:0016254,11
GO:0046471,8
GO:0046473,8
GO:0046337,8
GO:0046488,8
GO:0006676,10
GO:0006675,9
GO:0043126,11
GO:0090215,11
GO:1900208,10
GO:0043551,11
GO:0051761,8
GO:1903192,8
GO:0043692,8
GO:1901539,8
GO:0033331,8
GO:0016119,8
GO:1901944,8
GO:0006722,8
GO:0016111,8
GO:0016098,8
GO:0016101,8
GO:0016108,8
GO:0006714,8
GO:0043651,10
GO:0051121,10
GO:0006636,10
GO:1903964,10
GO:0051790,10
GO:0031408,10
GO:1902321,10
GO:0042761,10
GO:0044578,14
GO:0051792,10
GO:0042759,10
GO:0030497,10
GO:0010597,10
GO:0019605,10
GO:0046361,10
GO:1900533,10
GO:1903512,10
GO:0010236,8
GO:0006744,8
GO:0009234,8
GO:1901004,8
GO:0010270,8
GO:0009771,9
GO:0009770,9
GO:0009778,15
GO:0009779,15
GO:0061616,9
GO:0061619,9
GO:0061620,8
GO:0061706,10
GO:0042774,16
GO:0042775,16
GO:0006688,9
GO:0019375,9
GO:0097093,9
GO:0006506,10
GO:0019435,9
GO:0019287,13
GO:0006655,9
GO:0006661,9
GO:0016024,11
GO:0006646,9
GO:0006654,9
GO:0010142,10
GO:0006640,9
GO:0006651,9
GO:0019432,9
GO:0033476,11
GO:0042371,7
GO:0035238,11
GO:0033394,10
GO:0033396,10
GO:0033395,10
GO:0006587,8
GO:0019342,7
GO:0033322,10
GO:0009086,11
GO:0019344,11
GO:0071268,10
GO:0044576,9
GO:0043458,9
GO:0019415,10
GO:1901130,9
GO:1901133,9
GO:1901158,9
GO:0019872,9
GO:1901155,9
GO:0106150,8
GO:1901769,9
GO:0106147,8
GO:0106146,8
GO:1901884,8
GO:0033493,8
GO:1900778,9
GO:1900781,9
GO:0018157,9
GO:0009701,8
GO:1900772,8
GO:0045122,7
GO:1902756,11
GO:1902758,11
GO:1902760,11
GO:0033466,10
GO:0033465,10
GO:0106110,7
GO:0051502,10
GO:0006781,13
GO:0019361,12
GO:0015937,12
GO:0009688,10
GO:0010379,10
GO:0016099,9
GO:0016112,9
GO:0016106,9
GO:0051485,9
GO:0016104,9
GO:0016109,9
GO:0016102,9
GO:0051483,9
GO:0051504,11
GO:1903193,9
GO:0033332,9
GO:0051762,9
GO:0016120,9
GO:1901946,9
GO:1901541,9
GO:0043693,9
GO:0019408,9
GO:1903448,10
GO:0000024,8
GO:0005986,8
GO:0005989,8
GO:0042544,8
GO:0005992,8
GO:0006114,9
GO:0051473,9
GO:0019406,9
GO:0019526,9
GO:0046178,10
GO:0046180,10
GO:0046182,10
GO:0051484,10
GO:0018228,10
GO:0018226,10
GO:0018227,10
GO:0043391,7
GO:1902759,10
GO:1902757,10
GO:1902755,10
GO:0052643,8
GO:0030493,8
GO:0033304,8
GO:0033354,8
GO:1903674,12
GO:1903677,12
GO:0036494,13
GO:1903679,13
GO:1903676,13
GO:0036495,13
GO:1990625,13
GO:1903675,13
GO:1903678,13
GO:0110017,12
GO:0110018,12
GO:0061610,9
GO:0051161,9
GO:0051164,9
GO:0019349,9
GO:0019402,9
GO:0019594,9
GO:0006060,9
GO:0019525,10
GO:0034192,10
GO:0034193,10
GO:0033317,10
GO:0033318,10
GO:0046654,9
GO:0009256,9
GO:0009258,10
GO:0006761,9
GO:0046901,9
GO:0046312,10
GO:0046314,8
GO:0046315,8
GO:0046313,10
GO:0042458,11
GO:0042459,12
GO:0006478,10
GO:0050984,10
GO:0050985,10
GO:0018288,10
GO:0018287,10
GO:0018305,10
GO:0018284,10
GO:0045459,10
GO:0018285,10
GO:0046869,10
GO:0046893,10
GO:0018299,10
GO:0018441,11
GO:0018302,10
GO:0018290,11
GO:0018415,10
GO:0050836,10
GO:0018303,10
GO:0018306,10
GO:0018301,10
GO:0018304,10
GO:0019709,10
GO:0018417,10
GO:0046438,11
GO:0019346,11
GO:0046439,11
GO:1903751,12
GO:0052489,10
GO:0052041,10
GO:2001054,9
GO:1904521,9
GO:2000107,9
GO:0071866,9
GO:1901693,9
GO:0043154,13
GO:0010656,9
GO:2000811,9
GO:2000270,9
GO:0033033,9
GO:1904650,9
GO:0034351,9
GO:0044336,10
GO:1904036,9
GO:0060546,9
GO:1903377,12
GO:1905586,10
GO:0100069,12
GO:0110091,10
GO:1904089,14
GO:2000672,10
GO:1903234,15
GO:0045955,13
GO:1903384,13
GO:0014808,17
GO:0051693,13
GO:0034316,16
GO:1905463,10
GO:1902340,10
GO:1905466,10
GO:1903851,10
GO:0031273,10
GO:2000548,10
GO:1904171,10
GO:1900028,10
GO:0010593,10
GO:1905925,10
GO:0051490,10
GO:1903697,10
GO:1901720,12
GO:1901091,9
GO:0032463,9
GO:1905811,9
GO:0120191,14
GO:2000731,14
GO:1904905,9
GO:2000098,9
GO:0097497,9
GO:0036032,9
GO:0060233,9
GO:0060234,9
GO:0034119,9
GO:1900624,9
GO:2000429,9
GO:2000399,11
GO:1904995,9
GO:0001899,12
GO:0090064,13
GO:0090226,12
GO:0090222,11
GO:0051417,11
GO:0051415,11
GO:0060404,10
GO:0010937,11
GO:0034454,9
GO:0097743,10
GO:0019836,11
GO:0052010,13
GO:0052355,13
GO:0052365,12
GO:0052017,12
GO:0052012,12
GO:0052356,11
GO:0052011,12
GO:0052357,11
GO:0019064,11
GO:0039654,11
GO:0044400,7
GO:0009828,8
GO:0075048,8
GO:0071854,9
GO:0044348,11
GO:0070880,11
GO:0070600,12
GO:0070136,11
GO:0071969,11
GO:0018104,10
GO:0000032,10
GO:0009969,10
GO:0046354,10
GO:0070598,11
GO:0045492,10
GO:0034410,10
GO:0010306,11
GO:0010289,11
GO:0010409,10
GO:0010405,10
GO:0045493,10
GO:2000895,9
GO:0010415,9
GO:0070135,9
GO:0045491,9
GO:0010246,10
GO:0010399,10
GO:0010400,10
GO:0034407,10
GO:0090388,10
GO:0150037,17
GO:0060544,8
GO:1903376,11
GO:1903381,11
GO:1905585,9
GO:2000671,9
GO:0110089,9
GO:1903750,11
GO:1904520,8
GO:1904035,8
GO:1901692,8
GO:0071865,8
GO:2000209,8
GO:2000106,8
GO:0034350,8
GO:0010660,8
GO:1904649,8
GO:0033032,8
GO:2001053,8
GO:2000269,8
GO:0043281,11
GO:1903383,12
GO:0017158,12
GO:1903233,14
GO:0070921,17
GO:0090065,13
GO:1903798,13
GO:0014809,19
GO:0010881,19
GO:1990580,11
GO:1903388,11
GO:0030834,11
GO:0031564,13
GO:0031555,13
GO:2000730,13
GO:1904594,13
GO:0099159,8
GO:1904717,11
GO:1904393,9
GO:1905810,8
GO:1901074,10
GO:1905462,9
GO:0060623,9
GO:1905465,9
GO:0032871,8
GO:1903850,9
GO:1903214,12
GO:0090170,8
GO:0032889,8
GO:1905671,8
GO:0044075,8
GO:1902897,9
GO:1905301,10
GO:0044077,10
GO:2000369,10
GO:0045115,8
GO:0032530,8
GO:1902743,8
GO:0052190,9
GO:1905051,10
GO:2000819,10
GO:1904331,12
GO:2000779,10
GO:1903516,10
GO:0032423,10
GO:1902162,10
GO:1902165,11
GO:1900744,13
GO:0046328,13
GO:1904152,12
GO:1903069,13
GO:1902238,11
GO:1902157,9
GO:1902155,9
GO:0032287,13
GO:0032286,13
GO:0048932,14
GO:0048914,14
GO:1901026,7
GO:0036482,11
GO:0032976,7
GO:0043653,7
GO:1990010,7
GO:0071888,7
GO:1902217,7
GO:0010658,7
GO:0034390,7
GO:0072577,7
GO:1902484,7
GO:1990086,7
GO:1902488,7
GO:0097050,7
GO:1904700,7
GO:0097283,7
GO:1903210,7
GO:0097284,7
GO:0097048,7
GO:0070227,7
GO:0097252,7
GO:1990927,12
GO:1990504,12
GO:0070625,12
GO:0061546,11
GO:0048791,13
GO:0070091,10
GO:0036160,10
GO:0070460,10
GO:0071834,10
GO:1990772,10
GO:0030252,10
GO:0030103,10
GO:0070253,10
GO:0090538,10
GO:0036322,10
GO:1904903,7
GO:1902907,7
GO:0000390,13
GO:0051261,7
GO:1990986,7
GO:0044721,13
GO:0001118,12
GO:1905783,10
GO:0034726,10
GO:0034725,10
GO:0061724,8
GO:0034517,9
GO:0039677,10
GO:0120181,8
GO:0016457,10
GO:0006294,10
GO:0035362,8
GO:1905324,8
GO:0000730,12
GO:0071573,8
GO:0042715,10
GO:0036388,11
GO:0070897,12
GO:0001112,12
GO:1903394,10
GO:0044546,7
GO:0002396,7
GO:0010387,7
GO:1990113,7
GO:0060988,7
GO:1990115,7
GO:0048268,7
GO:0007021,7
GO:0006463,7
GO:0070978,7
GO:0110102,7
GO:0035493,8
GO:0072689,7
GO:0036285,7
GO:0006617,14
GO:0070196,7
GO:0097010,7
GO:0010275,7
GO:0072685,7
GO:0017004,7
GO:0051131,7
GO:0038099,11
GO:1990114,7
GO:0120185,7
GO:0036034,7
GO:0010257,7
GO:0043248,7
GO:0110105,10
GO:0070096,8
GO:0042714,9
GO:0034552,7
GO:0018419,7
GO:0051258,7
GO:0031203,13
GO:1990155,7
GO:0070217,7
GO:0048213,7
GO:0070071,7
GO:1903871,7
GO:0070206,7
GO:0034214,7
GO:0051260,7
GO:0051262,7
GO:0051291,7
GO:1904902,7
GO:0010797,8
GO:0010798,11
GO:1990626,8
GO:0042407,8
GO:1990627,8
GO:0072584,8
GO:0006907,8
GO:0099051,8
GO:0006911,8
GO:0006898,8
GO:0099042,10
GO:0044855,7
GO:0001766,7
GO:0044854,7
GO:0044859,10
GO:0016320,7
GO:0000740,7
GO:0061763,9
GO:0016185,10
GO:0016183,11
GO:0032597,12
GO:0032600,12
GO:0044861,12
GO:0071816,10
GO:0045050,10
GO:0045049,10
GO:0045052,10
GO:0045051,10
GO:0032979,13
GO:0003374,9
GO:0045114,7
GO:0061588,11
GO:0045218,7
GO:0045186,8
GO:0036059,8
GO:0007045,7
GO:0002159,7
GO:0002160,7
GO:0120192,7
GO:0043297,7
GO:0036058,7
GO:0016264,7
GO:1990227,7
GO:0031581,7
GO:0098886,7
GO:0098885,7
GO:0097107,10
GO:0099562,9
GO:0003399,9
GO:0072673,9
GO:1905877,7
GO:0097178,7
GO:0021803,16
GO:0030032,7
GO:0034460,7
GO:0097026,7
GO:0031269,7
GO:0046847,7
GO:0032060,7
GO:0030035,7
GO:0030033,7
GO:0032529,7
GO:0106028,7
GO:1990535,7
GO:0031270,7
GO:0034461,7
GO:0061824,11
GO:1905515,11
GO:0035735,12
GO:0044458,11
GO:0042039,9
GO:0018289,9
GO:0051221,9
GO:0018414,9
GO:0018427,9
GO:0036159,10
GO:0036158,10
GO:0006335,10
GO:0006336,10
GO:0035986,10
GO:1902794,10
GO:1902795,10
GO:0031509,10
GO:0031508,10
GO:0060820,10
GO:0030034,11
GO:0070649,11
GO:0090387,9
GO:0090385,9
GO:0061668,9
GO:0042256,9
GO:0061739,11
GO:0001311,11
GO:0033374,8
GO:0099014,8
GO:0033367,8
GO:0031061,12
GO:0033128,11
GO:1903585,13
GO:0035067,14
GO:0031064,12
GO:0033183,13
GO:0016574,11
GO:0016573,12
GO:0061647,9
GO:0016572,9
GO:0036414,11
GO:0071110,9
GO:0016575,10
GO:0016576,9
GO:0000412,11
GO:0016578,11
GO:0001208,9
GO:0033129,11
GO:0035066,14
GO:0033184,13
GO:0031065,12
GO:1903586,13
GO:0031062,12
GO:0033182,12
GO:0031060,11
GO:0033127,10
GO:1903584,12
GO:0035065,13
GO:0031063,11
GO:0042144,7
GO:0051469,8
GO:0048288,8
GO:0000973,7
GO:0000716,11
GO:0032392,7
GO:0006323,7
GO:0048789,7
GO:0031106,7
GO:0048312,7
GO:0045041,12
GO:0030150,12
GO:0033955,7
GO:0032981,8
GO:0034553,8
GO:0033617,9
GO:0034551,9
GO:0106101,8
GO:0007040,7
GO:0048210,8
GO:0034058,8
GO:0061782,8
GO:1990670,8
GO:1990668,8
GO:0048280,8
GO:0048279,8
GO:0043573,7
GO:0010020,7
GO:0051337,7
GO:0033614,9
GO:0010151,7
GO:0035063,7
GO:0030578,7
GO:0030577,7
GO:0030576,7
GO:0090292,9
GO:0034503,8
GO:0090390,14
GO:0035720,12
GO:0035721,12
GO:0070549,12
GO:0036453,12
GO:0035278,12
GO:0035281,12
GO:0098806,13
GO:0010267,13
GO:0033168,13
GO:0031054,13
GO:0031053,13
GO:0044747,13
GO:1904497,17
GO:1902368,17
GO:1905337,10
GO:1901526,10
GO:1904504,10
GO:1904502,9
GO:1901524,9
GO:1905335,9
GO:1905336,10
GO:1904503,10
GO:1901525,10
GO:0061723,10
GO:0062093,8
GO:0035973,8
GO:0075191,8
GO:0032257,9
GO:0006621,9
GO:0032384,11
GO:1990872,15
GO:0060621,11
GO:1903063,11
GO:0090370,11
GO:0010748,15
GO:0039591,15
GO:1904283,9
GO:2000450,13
GO:2000411,12
GO:0042130,10
GO:0046644,10
GO:0046636,10
GO:0030889,10
GO:0032818,10
GO:0039672,14
GO:0001804,12
GO:0002893,12
GO:0044477,13
GO:0106112,14
GO:0106115,14
GO:0002817,13
GO:0002814,13
GO:0045869,13
GO:0060358,15
GO:0051949,14
GO:0035343,11
GO:1903796,10
GO:1902312,12
GO:1903277,12
GO:1903783,12
GO:0110099,14
GO:1904878,13
GO:1903765,12
GO:1903287,12
GO:0071584,13
GO:1904213,11
GO:1902939,11
GO:1902942,11
GO:1904255,13
GO:1904039,13
GO:0032416,13
GO:1903280,14
GO:1905151,13
GO:1903407,13
GO:1901586,13
GO:0010362,11
GO:1901340,14
GO:1901895,14
GO:1901386,14
GO:1903817,13
GO:1902607,13
GO:1904452,13
GO:0106119,10
GO:0000410,14
GO:0000437,14
GO:0045014,14
GO:2000635,15
GO:2000632,15
GO:0060702,11
GO:1901918,11
GO:0046780,13
GO:0048025,14
GO:0090367,11
GO:0031441,12
GO:0039524,12
GO:0039604,12
GO:0039653,13
GO:1904664,13
GO:2000760,13
GO:1904280,13
GO:0010944,13
GO:0010620,13
GO:2000143,13
GO:0000122,13
GO:0045996,13
GO:0016480,13
GO:0060195,13
GO:0032785,13
GO:1904388,13
GO:0016479,13
GO:0071047,12
GO:0000958,10
GO:0000956,10
GO:1902963,13
GO:1902960,12
GO:1902393,11
GO:0032078,11
GO:1904524,11
GO:1900269,12
GO:0051974,11
GO:0032211,12
GO:1900263,13
GO:0048239,11
GO:0061808,11
GO:0045950,11
GO:1904876,11
GO:0061902,13
GO:0100045,14
GO:0032385,11
GO:1903064,11
GO:0010875,11
GO:1904109,11
GO:0035969,15
GO:0010747,15
GO:0006964,13
GO:0006965,13
GO:0052501,11
GO:0045870,13
GO:0044478,13
GO:0051950,14
GO:0035342,11
GO:1903288,12
GO:1903766,12
GO:1903797,10
GO:1902313,12
GO:0061426,14
GO:1904214,11
GO:1903278,12
GO:1903784,12
GO:0110098,14
GO:1904879,13
GO:1904256,13
GO:1904040,13
GO:0052066,11
GO:1901387,14
GO:1901587,13
GO:1901341,14
GO:1903818,13
GO:1902608,13
GO:1905152,13
GO:1904453,13
GO:1903408,13
GO:1902943,11
GO:1902940,11
GO:1901896,14
GO:1903281,14
GO:0032417,13
GO:1904999,9
GO:0046645,10
GO:0042102,10
GO:2000568,10
GO:0046635,10
GO:0120047,11
GO:1904284,9
GO:2000412,12
GO:2000451,13
GO:0002894,12
GO:0001805,12
GO:0030890,10
GO:0032819,10
GO:1902964,13
GO:1902961,12
GO:1902391,13
GO:1904665,13
GO:2000761,13
GO:0061903,13
GO:0106120,10
GO:1905638,12
GO:2000623,13
GO:1900152,13
GO:0110004,14
GO:0048026,14
GO:0048097,9
GO:2000144,13
GO:1904281,13
GO:1903109,13
GO:0032786,13
GO:0045945,13
GO:0009371,13
GO:0045944,13
GO:0061435,13
GO:0045943,13
GO:0060196,13
GO:0031442,12
GO:1902664,13
GO:0090366,11
GO:0061807,11
GO:0072696,11
GO:0045951,11
GO:1902394,11
GO:0032079,11
GO:1904877,11
GO:1902800,10
GO:1901095,10
GO:0044696,10
GO:0044659,10
GO:0070946,11
GO:0070945,11
GO:0031144,7
GO:0034630,7
GO:0033566,7
GO:0051601,7
GO:0044382,10
GO:0070817,7
GO:0072688,7
GO:1990299,10
GO:0072742,7
GO:0072356,10
GO:0035853,8
GO:0070585,7
GO:1990044,7
GO:1905161,7
GO:0034504,7
GO:0099633,8
GO:0033366,7
GO:1903608,7
GO:0061512,7
GO:0036309,7
GO:0070972,7
GO:0034067,7
GO:0036010,7
GO:0110012,7
GO:0044380,7
GO:0072598,7
GO:0034502,7
GO:0072665,7
GO:1990260,14
GO:1902432,7
GO:1990179,9
GO:1904759,10
GO:0071574,8
GO:1905345,7
GO:0098841,7
GO:0099613,7
GO:0072659,7
GO:1903418,7
GO:1903441,8
GO:0099644,7
GO:0072697,7
GO:0099614,7
GO:1903361,7
GO:0044860,8
GO:0089705,7
GO:1902657,7
GO:1990656,7
GO:1903044,7
GO:1903778,8
GO:1903292,8
GO:0036228,9
GO:1990896,8
GO:0099117,11
GO:1902487,7
GO:1903260,7
GO:1902486,7
GO:0036052,7
GO:0071049,15
GO:0071048,15
GO:0099641,12
GO:0099087,13
GO:0099627,13
GO:0098963,13
GO:0044874,8
GO:0140075,10
GO:1904696,7
GO:0090666,7
GO:0061016,7
GO:0015921,8
GO:1905572,9
GO:1902389,9
GO:0099040,9
GO:0033700,9
GO:0051977,9
GO:0034197,8
GO:0030301,8
GO:0035376,8
GO:0001579,11
GO:1902001,11
GO:0071717,11
GO:0015912,11
GO:0015909,11
GO:0015732,11
GO:0046865,8
GO:0015722,11
GO:0075732,10
GO:0046802,10
GO:0039675,10
GO:0075519,8
GO:0075520,8
GO:0075606,8
GO:0046761,11
GO:0099045,11
GO:0046754,11
GO:0075510,11
GO:0019065,11
GO:0039668,11
GO:0039669,12
GO:0106011,9
GO:1904508,8
GO:1903636,13
GO:1904032,8
GO:1903567,9
GO:1903076,8
GO:0090313,12
GO:0062107,8
GO:1990895,9
GO:0070203,10
GO:1902965,9
GO:1904776,8
GO:1902542,12
GO:0070861,11
GO:1903533,11
GO:0046825,11
GO:0042306,11
GO:1904869,11
GO:1904749,9
GO:0036521,9
GO:0052038,8
GO:0032380,9
GO:1903652,9
GO:1904809,9
GO:1904589,10
GO:0044833,10
GO:0032245,9
GO:0032246,9
GO:0032306,13
GO:0090237,14
GO:1903789,11
GO:2000485,12
GO:0070881,12
GO:0140212,13
GO:1902994,10
GO:0032374,9
GO:2000909,9
GO:1905883,9
GO:0072369,14
GO:0072368,14
GO:0035968,14
GO:1903959,8
GO:1904062,8
GO:0046324,12
GO:0035950,13
GO:0090089,10
GO:1902574,17
GO:1900389,14
GO:0051924,10
GO:0002028,9
GO:0034756,10
GO:0043266,9
GO:1902311,11
GO:0071579,10
GO:0044069,9
GO:0010966,9
GO:1904201,9
GO:1900071,9
GO:2001225,9
GO:0006409,13
GO:0051170,8
GO:0051168,8
GO:0032367,9
GO:0032457,8
GO:0032458,8
GO:0071955,8
GO:0034498,8
GO:0034499,8
GO:0070845,11
GO:0033372,11
GO:0099640,11
GO:0140210,11
GO:1990852,12
GO:0099639,14
GO:0045047,11
GO:0045036,11
GO:0033378,11
GO:0006616,14
GO:0031204,13
GO:0016561,13
GO:0045038,12
GO:0045037,12
GO:0016558,12
GO:0045204,11
GO:0045208,11
GO:0006610,11
GO:0006607,11
GO:0099519,9
GO:1904211,12
GO:0090122,11
GO:0090120,11
GO:0090561,10
GO:0035191,9
GO:0035192,9
GO:0045046,12
GO:0099517,10
GO:0032253,7
GO:0034398,7
GO:0120110,8
GO:0120109,7
GO:0032256,8
GO:0150007,10
GO:0150008,10
GO:0016191,10
GO:0098703,15
GO:0061585,11
GO:0051583,10
GO:0051936,12
GO:0051935,14
GO:0009903,8
GO:0009904,8
GO:0015685,15
GO:0015687,15
GO:0015793,8
GO:0051475,8
GO:0033231,7
GO:0015795,8
GO:1902341,8
GO:0051476,9
GO:0009401,7
GO:0015778,7
GO:0015772,7
GO:0015797,8
GO:0015796,8
GO:0019271,12
GO:0015887,10
GO:0015838,9
GO:0015811,11
GO:1905130,7
GO:0015814,10
GO:0034589,10
GO:0070715,8
